sex,race,juv_fel_count,priors_count,juv_other_count,juv_misd_count,c_charge_degree,age,expert prediction,machine prediction,ground truth,proba_model,did_recid,provider,idx
-0.37307394,-2.2539415,-0.39430034,-0.6877949,2.070762,-0.76474136,-2.3595996,-1.9956876,1,1,1,0.6144208405547266,1,H,366
-4.77994,-1.6746647,-0.39416847,-0.61002207,-0.7143001,-0.76442254,-2.356906,-1.9683915,1,0,1,0.7497004856424361,1,H,367
-0.36945313,-1.6737628,4.9868426,-0.80398834,2.068573,4.7641582,-1.5140134,-2.0180595,1,1,1,0.6808024632382549,1,H,368
-0.3695899,-2.249601,-0.39563966,-0.8425686,-0.7150867,-0.7643141,-2.3534267,-1.9804853,0,0,0,0.7051998181096881,0,H,369
-4.7606907,-1.6708777,-0.39550748,-0.8423002,-0.71480894,-0.7639961,-1.5111251,-1.9430146,0,0,0,0.7497340941013066,0,H,370
-0.36600614,-2.2463133,-0.39537546,-0.7643685,-0.7145315,-0.7636784,-2.3499653,-2.0080435,0,0,0,0.7548514439737811,0,H,371
-0.366143,-3.392775,10.129862,-0.5310954,-0.71425414,-0.7633609,-1.5082501,-1.9193572,1,1,1,0.6513068099012459,1,H,372
-0.36627963,-2.2385187,-0.39388868,-0.725297,-0.7139771,-0.76304376,-2.3465207,-1.9230005,1,0,1,0.7454410489505254,1,H,373
-0.36641616,-1.6619012,-0.39375776,-0.68625045,-0.71370023,-0.7627267,-0.6662637,-1.9675587,0,0,1,0.651244242448474,0,H,374
-0.3665526,-1.6610202,-0.39362687,-0.841574,-0.71342367,-0.7624101,-2.3441885,-1.9046088,0,0,0,0.7547434228243126,0,H,375
-4.7458253,-2.2342756,-0.39349607,-0.88017195,-0.7131473,-0.7620937,-2.3415477,-1.9133931,0,0,0,0.7446813596102632,0,H,376
-0.3630026,-1.6581935,-0.39336532,-0.8798658,-0.7128711,-0.76177764,-2.338915,-1.9834814,0,0,0,0.7601934503524748,0,H,377
-0.3631392,-1.6573186,-0.39323467,-0.45188123,-0.7125952,-0.76146173,-1.4994906,-1.9512113,1,0,1,0.6428027713882171,1,H,378
-0.36327565,-2.2300613,4.850371,-0.80185175,-0.7123195,-0.7611462,-1.4987602,-1.9700915,1,1,1,0.5392903403945858,1,H,379
-0.36341193,-1.6545092,-0.394706,-0.8405051,-0.712044,-0.76083094,-3.9997303,-1.9531893,0,0,0,0.7824091119425742,0,H,380
-4.72978,-1.6536406,-0.39457512,-0.72354394,-0.71176875,-0.7605159,-1.4926076,-1.8036923,1,0,1,0.721286288705792,1,H,381
-0.35989603,-1.6527733,4.825864,-0.41216367,2.0781207,-0.76020116,-3.1567545,-1.9095625,1,1,1,0.6346021642151061,1,H,382
-0.36003238,-1.6519076,-0.39603862,-0.8401525,-0.71255404,-0.75988656,-1.4882667,-1.8622305,0,0,0,0.7779120010120858,0,H,383
-0.3601687,-1.6510429,-0.39590746,-0.87878644,-0.7122788,-0.75957227,-1.4875516,-1.8608859,1,0,1,0.7824270395554497,1,H,384
-4.71257,-2.222914,-0.39577633,-0.8006674,-0.7120037,-0.75925845,-1.4868374,-1.9614284,1,0,1,0.7609422570567226,1,H,385
-0.35668698,-2.2207336,-0.3956453,-0.7615106,4.8435907,-0.75894475,-1.4861244,-1.9140313,0,1,0,0.6584172821851252,1,H,386
-0.3568233,-2.7899327,-0.39551437,-0.87808925,-0.7117475,-0.7586313,0.1785908,-1.9431176,1,0,1,0.7703302434126774,1,H,387
-0.35695952,-1.64339,18.78248,-0.44952732,-0.7114731,4.77101,-1.4867663,-1.9365038,1,1,1,0.684996407348903,1,H,388
-0.3570956,-1.6425394,-0.37798983,-0.5663423,-0.7111989,4.7465568,-1.4860537,-1.9349943,0,1,0,0.8201142237658953,1,H,389
-4.696944,-2.212985,-0.37786654,-0.7220485,-0.710925,-0.75877434,-1.4853423,-1.8826218,1,0,1,0.650523451301627,1,H,390
-0.3536466,-2.2108335,-0.37774333,-0.83872986,-0.7106513,-0.75846165,-1.4846319,-1.8507206,0,0,0,0.6897155935083739,0,H,391
-0.35378274,-1.6379092,-0.37762022,-0.6826187,-0.7103778,-0.75814927,-1.4839226,-1.9104025,0,0,0,0.7165974587725645,0,H,392
-0.3539188,-1.6370673,-0.3774972,-0.5655443,15.069122,10.039677,-0.651572,-1.9749994,1,1,1,0.7139163479365673,1,H,393
-0.35405472,-2.2067716,-0.3773742,-0.8383257,-0.68514115,-0.7499613,0.17843169,-1.8108877,0,0,0,0.7460830555521298,0,H,394
-4.6815157,-1.6343496,-0.37725127,-0.3314368,-0.6848827,-0.74965465,-2.3152041,-1.8299662,1,0,1,0.5269809952252161,1,H,395
-0.35063773,-2.2036867,-0.37712845,-0.72124565,-0.6846244,-0.74934834,-1.4829415,-1.9149548,0,0,0,0.7241014800664421,0,H,396
-4.662208,-1.6316435,-0.37700573,-0.8769799,-0.6843664,-0.74904215,-0.6519363,-1.9287122,1,0,1,0.6011688272796836,1,H,397
-0.3472547,-2.2006164,-0.37688306,-0.83770293,-0.6841085,-0.74873626,-0.65245306,-1.866363,0,0,0,0.7523408592243378,0,H,398
-0.3473909,-2.198502,-0.37676045,-0.79845184,-0.6838508,-0.7484306,-3.1398416,-1.9055698,0,0,0,0.7523999646354607,0,H,399
-4.62524,-2.0871809,-0.37669036,-0.6812047,1.9444381,-0.74824035,-0.65025765,-1.893993,1,0,1,0.6108335195774113,1,H,400
-1.1958543,-3.2280443,-0.37662026,-0.8761103,-0.6840109,-0.7480503,-2.307655,-1.8621701,0,0,0,0.5298558647015889,0,H,401
-1.1953813,-2.0811133,-0.3765503,-0.6417644,-0.6838474,-0.7478604,-0.64889705,-1.9418714,1,0,1,0.6050381633339674,1,H,402
-1.1949089,-2.0793095,-0.37648028,-0.83671683,-0.6836841,-0.7476706,-1.477513,-1.7985747,0,0,0,0.589232888464173,0,H,403
-4.6063576,-2.07751,-0.37641037,-0.8364854,-0.6835208,-0.7474809,-2.3043656,-1.954259,0,0,0,0.7255863448826266,0,H,404
-4.589795,-2.0757155,-0.37634048,-0.40696132,1.9444894,19.530428,-1.4749631,-1.9122552,1,1,1,0.7000411005231109,1,H,405
-1.1836222,-2.0739255,-0.3762706,-0.680121,-0.68368095,-0.705851,-2.3010855,-1.8754069,0,0,0,0.5733027831904249,0,H,406
-1.1831604,-2.0721402,-0.37620077,-0.6799593,-0.6835179,-0.7056791,-2.298734,-1.924583,0,0,0,0.7835003105463,0,H,407
-4.5720663,-2.0703595,-0.376131,-0.7188349,-0.68335485,-0.70550734,-1.4706525,-1.9231132,1,0,1,0.6839662725534145,1,H,408
-1.177382,-2.0685833,-0.3760612,-0.83577156,4.558464,-0.7053356,-1.4698973,-1.9367981,1,1,1,0.5684916191709399,1,H,409
-1.1769259,-2.0668116,-0.37599152,-0.8745785,-0.6824732,-0.7051642,-2.2945716,-1.8141348,0,0,0,0.6950394602823349,0,H,410
-1.1764703,-2.0650444,-0.37592188,-0.7572074,-0.68231076,-0.7049928,-2.2922406,-1.8885785,0,0,0,0.757101538020796,0,H,411
-1.1760153,-2.063282,-0.3758522,-0.44462562,-0.6821485,-0.7048215,-2.289917,-1.8720458,0,0,0,0.5082603963573907,0,H,412
-4.553255,-2.061524,-0.3757826,-0.8741123,-0.6819864,-0.7046504,-3.1098175,-1.835378,0,0,0,0.7462261617670037,0,H,413
-1.1703142,-2.0597703,-0.37571308,-0.87386227,4.544886,-0.70447934,-0.6372651,-1.9298526,1,1,1,0.5542563201237101,1,H,414
-1.1698645,-2.0580213,-0.37564355,-0.7955116,-0.6811203,-0.7043085,-0.6371198,-1.8225658,0,0,0,0.7020522518377181,0,H,415
-1.1694156,-2.0562766,-0.37557408,-0.20939142,-0.6809588,-0.7041377,-2.2834055,-1.7910664,0,0,1,0.6791132045632695,0,H,416
-1.1689671,-2.0545363,-0.37550464,-0.7562959,1.9310981,-0.70396715,-0.63579905,-1.9358608,1,1,1,0.63765702133958,1,H,417
-1.1685193,-2.0528007,9.135409,-0.75610334,-0.68112177,-0.70379657,-1.4588696,-1.9293413,1,1,1,0.5857765710049297,1,H,418
-1.1680717,-2.051069,-0.3733438,-0.59963614,-0.68096024,4.3466215,-2.2802367,-1.9127774,1,1,1,0.7234235835553467,1,H,419
-1.167625,-2.0493422,-0.3732749,-0.6776517,-0.68079895,-0.7029912,0.18902852,-1.8308836,1,0,1,0.7439403111057806,1,H,420
-1.1671785,-2.0476193,-0.37320608,-0.833788,1.9307842,-0.7028212,-2.2783682,-1.9301212,1,1,1,0.6430996619457229,1,H,421
-4.5321875,-2.045901,-0.3731373,-0.83355933,-0.68096197,-0.7026514,-1.4549655,-1.828165,1,0,1,0.6025610714080023,1,H,422
-4.516478,-2.044187,-0.37306857,-0.6770191,-0.68080074,-0.7024817,-1.4542323,-1.8921729,1,1,1,0.5383577679111687,1,H,423
-1.1564624,-2.0424774,-0.37299988,-0.8331851,-0.6806397,-0.7023121,-1.4535004,-1.8606523,0,0,0,0.5734443909444933,0,H,424
-4.5003204,-2.040772,-0.37293118,-0.59845084,-0.68047875,-0.70214266,-1.4527698,-1.8994563,1,0,1,0.5888378603207649,1,H,425
-4.4849434,-2.0390708,-0.37286255,-0.83285004,-0.68031794,-0.70197326,-1.4520398,-1.8679478,0,0,0,0.5360001762282326,0,H,426
-1.14596,-2.0373738,-0.37279397,-0.55898625,-0.6801572,-0.701804,-1.4513112,-1.6960903,0,0,0,0.7080772970939709,1,H,427
-1.1455321,-2.0356812,-0.37272543,-0.24605758,-0.67999655,-0.70163494,-1.4505838,-1.7551951,1,0,1,0.6341458637819158,1,H,428
-4.4685497,-3.1590614,-0.3726569,-0.7543842,-0.6798361,-0.70146596,-0.6288075,-1.789122,0,1,0,0.5590360039197753,0,H,429
-1.1401513,-2.0300274,-0.37258843,-0.79329497,-0.6796757,-0.70129704,-3.0886862,-1.7879101,0,0,0,0.7424683358625321,0,H,430
-1.1397284,-2.0283523,-0.37251997,-0.48022524,-0.6795154,-0.70112836,-1.4468015,-1.8317714,1,0,1,0.5735907362131285,1,H,431
-1.1393062,-2.0266812,-0.37245157,-0.832138,-0.6793553,-0.7009597,-0.62622476,-1.8955568,1,0,1,0.6630053286651589,1,H,432
-1.1388842,-2.0250142,-0.37238318,-0.87101966,-0.6791953,-0.70079124,-1.4460204,-1.6839862,0,0,0,0.6198018040184398,0,H,433
-1.1384628,-2.0233514,-0.3723149,-0.401383,-0.6790353,-0.7006228,-3.0815396,-1.7830064,0,0,0,0.5065770384941292,0,H,434
-4.450644,-2.0216925,-0.37224662,-0.8707613,-0.6788755,-0.70045453,-2.2600653,-1.7868078,0,0,0,0.7782258998198512,0,H,435
-1.1331547,-2.020038,-0.37217835,-0.63579583,-0.67871577,-0.7002863,-0.62251645,-1.775604,0,0,0,0.5644089576045141,0,H,436
-1.1327382,-2.0183873,-0.37211013,-0.28348032,1.9351146,-0.70011836,-0.62237746,-1.8643641,1,1,1,0.6252791931292425,1,H,437
-4.434684,-2.0167408,-0.37204194,-0.8313047,-0.6788792,-0.6999505,-1.4405304,-1.6981754,0,0,0,0.7087111751849691,0,H,438
-1.1274883,-2.0150983,-0.37197378,-0.87020713,-0.67871964,-0.6997828,-0.6216672,-1.8519261,0,0,0,0.7079830681785966,0,H,439
-1.1270765,-2.0134597,-0.37190568,-0.5177519,1.9344106,-0.6996152,-2.2570622,-1.8955275,1,1,1,0.7129371724411617,1,H,440
-1.1266652,-2.011825,-0.37183762,-0.8698972,-0.67888296,-0.69944763,-2.2548535,-1.8093125,0,0,0,0.7984120122854803,0,H,441
-1.1262544,-2.0101945,-0.37176958,-0.59567475,-0.67872363,-0.6992802,-1.4364178,-1.8379965,0,0,0,0.6085550689166784,0,H,442
-4.4178276,-2.0085678,-0.3717016,-0.7912687,-0.6785643,-0.6991129,-1.4357113,-1.8716028,0,0,1,0.7046824060149149,0,H,443
-4.4033365,-3.1227133,-0.37163365,-0.8693486,-0.6784051,-0.6989457,-0.6181257,-1.890183,1,0,1,0.6560167519977292,1,H,444
-1.1163391,-2.003123,-0.37156573,-0.55591923,-0.678246,-0.6987786,-2.2509887,-1.7841837,1,0,1,0.7056828636223238,1,H,445
-1.1159366,-2.0015128,-0.37149784,-0.28169173,-0.6780872,4.3478255,-0.6168617,-1.8477263,1,1,1,0.8528366091754658,1,H,446
-1.1155347,-1.9999065,-0.37142995,-0.82990533,-0.6779283,-0.6979959,-1.4332352,-1.751833,0,0,0,0.6792547967228304,0,H,447
-1.1151332,-1.998304,-0.37136218,-0.477226,-0.6777696,-0.69782937,-3.0620017,-1.7954811,0,0,0,0.6498798241835071,0,H,448
-1.114732,-1.9967054,4.3885655,-0.82963026,-0.677611,-0.69766295,-1.4296256,-1.9037014,1,1,1,0.6067570812060833,1,H,449
-1.1143314,-1.9951106,-0.3716126,0.03238942,-0.6774525,-0.6974967,-1.4289285,-1.8475989,1,0,1,0.5183618702621458,1,H,450
-1.1139312,-1.9935195,9.028389,-0.2418941,-0.6772941,-0.6973306,-1.4282321,-1.8313819,1,1,1,0.7291670990131562,1,H,451
-1.1135312,-1.9919323,4.3157225,-0.39860067,-0.6771359,-0.6971645,-1.4275367,-1.8599163,1,1,1,0.7690464729356942,1,H,452
-4.384825,-1.9903489,-0.36994788,-0.7512162,-0.6769777,-0.69699854,-1.4268426,-1.8238232,0,0,0,0.6343711463659929,0,H,453
-1.1084733,-1.9887692,-0.36988053,0.34641004,-0.6768196,-0.69683284,-1.4261492,-1.7182893,1,1,1,0.6357328169931995,1,H,454
-1.108078,-1.9871932,-0.36981323,-0.8296261,-0.6766617,-0.69666713,-1.425457,-1.7916613,0,0,0,0.7406014719515888,0,H,455
-1.1076831,-1.9856211,-0.36974597,-0.47663674,-0.6765039,-0.69650155,-0.61043423,-1.8698395,1,0,1,0.5372368232409389,1,H,456
-1.1072886,-1.9840527,-0.36967874,-0.82935214,-0.6763461,-0.6963361,-1.4247139,-1.7941029,0,0,0,0.7381860517390962,0,H,457
-1.1068945,-1.982488,4.305781,-0.3586781,1.9394847,4.3403893,-1.4240237,-1.8375146,1,1,1,0.7494201562963259,1,H,458
-1.1065009,-1.980927,-0.36994994,-0.8291292,-0.6765099,4.326686,-1.423335,-1.8857862,1,1,1,0.8528445287468358,1,H,459
-1.1061076,-1.9793698,-0.36988276,-0.82890576,-0.6763523,4.313112,-3.0474496,-1.8844142,0,1,0,0.8374882668440362,1,H,460
-1.1057148,-2.531121,-0.3698156,-0.86788934,-0.67619485,-0.6943981,0.20646885,-1.7245795,0,0,0,0.7085790055356221,0,H,461
-1.1053225,-2.5281317,-0.3697484,-0.78922796,4.541703,9.193585,-1.420072,-1.8868518,1,1,1,0.7733969522772155,1,H,462
-1.1049305,-1.9727954,4.295232,-0.7105957,-0.67536473,-0.687843,-0.606459,-1.8706356,1,1,1,0.7554121474978659,1,H,463
-1.1045389,-1.9712566,-0.37002105,-0.55354494,-0.6752078,-0.6876814,-1.4193381,-1.6813172,0,0,0,0.5605690920982026,1,H,464
-1.1041479,-3.0726907,-0.36995393,-0.749549,-0.675051,-0.6875198,-2.2306392,-1.7495326,0,0,0,0.7449333899240511,0,H,465
-4.36467,-1.96609,-0.36988685,-0.7885858,-0.67489415,-0.6873583,-1.4170448,-1.7533442,1,0,1,0.7774164145758203,1,H,466
-1.0991827,-2.5154302,-0.3698198,-0.5530109,-0.6747376,-0.68719697,-1.4163655,-1.7818587,1,0,1,0.6380532118949567,1,H,467
-1.0987958,-1.9620972,-0.36975276,-0.8667498,-0.6745811,-0.68703574,-2.2269,-1.6620952,0,0,0,0.763238089922493,0,H,468
-1.0984095,-1.9605823,-0.3696858,-0.8665081,-0.67442465,-0.68687457,-1.4140842,-1.8339705,1,0,1,0.7251261916811975,1,H,469
-4.3493214,-3.0581536,-0.36961886,-0.86626655,-0.6742684,-0.6867135,-1.413409,-1.7240812,0,0,0,0.7170016081255229,0,H,470
-1.0934997,-3.0531235,-0.369552,-0.8267925,-0.67411226,-0.6865526,-0.60139763,-1.7674135,0,0,0,0.730517547178993,0,H,471
-4.335113,-3.0481176,-0.36948508,-0.7873351,-0.67395616,-0.6863918,-2.2232182,-1.8303918,1,0,1,0.7749860052222207,1,H,472
-1.0886366,-1.9483855,-0.36941826,-0.7086523,-0.6738002,-0.68623114,-1.4110926,-1.7995353,0,0,0,0.6842445542585863,0,H,473
-1.0882583,-2.4943917,-0.36935148,-0.6299927,-0.67364436,4.2462263,-1.4104215,-1.8476216,1,1,1,0.7855123969957785,1,H,474
-1.0878804,-3.0378587,-0.36928475,-0.5513513,-0.67348856,-0.68555933,-1.4097514,-1.8266141,1,0,1,0.5855363266344669,1,H,475
-1.0875028,-2.4873102,-0.36921802,-0.8652536,-0.6733329,-0.6853991,-2.218729,-1.810577,0,0,0,0.7164145388942061,0,H,476
-1.0871257,-1.9385926,-0.36915135,-0.7472602,-0.67317736,-0.685239,-0.5974732,-1.8142711,1,0,1,0.6819393309792458,1,H,477
-1.0867488,-1.9371282,-0.36908472,-0.7470752,-0.67302203,-0.6850791,-2.2166803,-1.8130351,0,0,0,0.7070935695462695,0,H,478
-1.0863725,-1.9356672,-0.3690181,-0.70763147,-0.6728667,4.2357297,-2.2146003,-1.8511671,1,1,1,0.7835970096861208,1,H,479
-4.318274,-3.023848,-0.36895153,-0.8645038,-0.6727115,-0.6844182,-2.212526,-1.731807,0,0,0,0.7192591460107871,0,H,480
-1.0815778,-1.9307498,8.869198,-0.62868667,-0.67255634,-0.68425876,-1.4027276,-1.7602162,1,1,1,0.7946659077321868,1,H,481
-1.0812054,-3.017076,-0.36712238,-0.86414754,-0.6724014,-0.6840994,-2.209675,-1.7443233,0,0,0,0.7958226556694096,0,H,482
-1.0808334,-3.5542498,-0.36705628,-0.7853761,-0.6722465,-0.68394005,-1.4005024,-1.7284609,0,0,0,0.7662878301194307,0,H,483
-1.0804619,-1.9211855,-0.36699024,-0.23531327,1.9396633,-0.6837808,-0.591985,-1.7421085,1,1,1,0.7565440147120163,1,H,484
-1.0800908,-1.9197578,-0.3669242,-0.8244927,-0.6724123,-0.6836217,-3.0125835,-1.7262598,0,0,0,0.8217813837336545,0,H,485
-1.07972,-1.9183334,-0.36685824,-0.78499633,1.9385818,-0.6834628,-1.3970542,-1.8479152,1,1,1,0.7943879393446436,1,H,486
-4.3021665,-1.9169122,-0.3667923,-0.7062333,-0.6725779,-0.68330383,-1.3964012,-1.6699326,0,0,0,0.7454675741239299,0,H,487
-4.2889314,-1.9154941,-0.36672637,-0.86319774,-0.6724233,-0.6831452,-1.3957491,-1.6983749,1,0,1,0.831213103579092,1,H,488
-1.0706637,-2.4554796,-0.3666605,-0.8629593,-0.6722687,-0.68298656,-0.5885508,-1.7954378,0,0,0,0.77371852784378,0,H,489
-4.2753863,-1.9117792,-0.36659464,-0.7841508,-0.67211413,-0.682828,-0.58842534,-1.7746251,1,0,1,0.6953764135606805,1,H,490
-1.0660152,-1.9103721,-0.36652884,-0.58749396,-0.6719598,-0.68266964,-3.0053627,-1.7979687,0,0,0,0.7447108320651119,0,H,491
-1.0656551,-1.9089683,-0.3664631,-0.3908706,-0.67180556,-0.6825113,-2.1971223,-1.8065655,1,0,1,0.5841009150523254,1,H,492
-1.0652952,-4.064095,4.2458687,-0.50871646,-0.67165136,-0.6823531,-1.3907524,-1.780858,1,1,1,0.7638573679402962,1,H,493
-1.0649358,-1.9016007,-0.36675182,-0.62653935,-0.6714973,-0.68219507,-1.3901076,-1.8139589,1,0,1,0.6764498641306846,1,H,494
-1.0645767,-2.977055,-0.36668605,-0.86224604,-0.6713433,-0.682037,-0.58449775,-1.8176244,0,0,0,0.7581557717023968,0,H,495
-1.064218,-1.8969142,-0.36662033,-0.8620086,-0.67118955,-0.6818792,-1.3894238,-1.7674611,0,0,0,0.7806007503468749,0,H,496
-1.0638597,-1.8955377,13.104337,-0.5079624,-0.6710358,4.232796,-1.3887811,-1.7760934,1,1,1,0.7741767281945281,1,H,497
-1.0635017,-1.8941643,-0.3606681,-0.3505727,-0.67088217,-0.6812337,-1.3881392,-1.6673467,0,1,1,0.5925439286280291,1,H,498
-4.259044,-1.8927938,-0.36060375,-0.78308374,-0.6707286,-0.68107635,-1.3874983,-1.8178984,1,0,1,0.6235342216703619,1,H,499
-1.0589198,-1.8914262,-0.3605395,-0.42894614,-0.6705752,-0.68091905,-2.9929793,-1.8166643,0,0,1,0.543662407123986,0,H,500
-1.0585655,-1.8900619,-0.36047518,-0.86150193,-0.6704219,-0.6807618,-2.988288,-1.825202,0,0,0,0.6956745459357841,0,H,501
-1.0582117,-2.9616082,-0.360411,-0.34993702,-0.67026865,-0.68060476,-1.3814979,-1.6823454,1,1,1,0.5033170314024834,1,H,502
-4.2450137,-1.8854532,-0.3603468,-0.7432733,-0.67011553,-0.68044776,-1.3808647,-1.7545604,0,0,0,0.575549330814642,0,H,503
-1.0536777,-2.9552765,-0.36028263,-0.86110073,-0.6699625,-0.68029094,-2.1817298,-1.7583137,0,0,0,0.7868979508296876,0,H,504
-4.2319446,-1.880875,-0.3602185,-0.86086464,-0.66980964,-0.6801342,-1.3787276,-1.7474238,0,0,0,0.7190533441982588,0,H,505
-1.0491843,-2.4145865,-0.3601544,-0.8606285,-0.6696568,-0.6799775,-2.1790102,-1.8340887,1,0,1,0.735411381986764,1,H,506
-1.0488374,-2.9459922,-0.36009035,-0.8210526,-0.6695041,-0.679821,-1.3765986,-1.8035821,1,0,1,0.6840343738107254,1,H,507
-4.2186146,-1.8741477,-0.3600263,-0.62410897,-0.6693516,-0.6796646,-1.3759717,-1.7585169,1,0,1,0.6762476379431973,1,H,508
-1.0443873,-2.406616,-0.3599623,-0.86006474,-0.669199,-0.67950827,-1.3753456,-1.8255863,0,0,0,0.6526559558561942,0,H,509
-4.205808,-1.8706504,-0.35989836,-0.8598295,-0.6690467,-0.679352,-0.57378024,-1.790256,0,0,1,0.6992666783725889,0,H,510
-4.193499,-1.869328,-0.35983446,-0.6234826,-0.66889435,-0.6791959,-1.3746853,-1.7988094,1,1,1,0.5453907216924843,1,H,511
-4.1812983,-1.8680084,-0.35977057,-0.3478157,-0.6687422,4.2282166,-0.5731477,-1.7684143,1,1,1,0.7124022466688315,1,H,512
-1.0319399,-1.8666916,-0.35970673,-0.7807725,-0.6685901,-0.67856437,-2.1741931,-1.8159149,1,0,1,0.6478803444189093,1,H,513
-1.0316051,-3.461021,-0.35964292,-0.85929793,-0.6684382,-0.67840874,-2.1722393,-1.736881,0,0,0,0.6736703451959171,0,H,514
-1.0312709,-1.8610739,-0.35957912,-0.34727466,-0.66828626,-0.6782531,-1.3710546,-1.7746797,1,1,1,0.5613902372499131,1,H,515
-1.0309368,-1.8597708,-0.3595154,-0.859073,-0.66813457,-0.6780977,-2.9673831,-1.822121,0,0,0,0.7627637733587932,0,H,516
-1.0306032,-1.8584703,-0.35945165,-0.583229,-0.6679829,-0.67794234,-0.568851,-1.7042896,0,1,0,0.5772207242115902,0,H,517
-1.0302696,-1.8571727,-0.35938796,-0.8587447,-0.6678313,-0.67778707,-1.3677907,-1.7712437,0,0,0,0.759620351217183,0,H,518
-1.0299367,-1.8558779,-0.35932434,-0.85851073,-0.66767985,-0.6776319,-2.1653028,-1.6729859,0,0,0,0.8085054310674494,0,H,519
-4.1666937,-1.8545856,-0.3592607,-0.8582769,-0.6675285,-0.67747694,-2.1633737,-1.7981935,0,0,0,0.6733220789449618,0,H,520
-1.0256524,-2.9135437,-0.35919714,-0.8580434,-0.6673773,-0.677322,-1.3642392,-1.6853997,0,0,0,0.7667340618182095,0,H,521
-1.0253227,-2.90922,-0.35913357,-0.8578099,-0.66722614,-0.67716724,-2.160732,-1.6067609,0,0,0,0.8009569552130618,0,H,522
-1.0249933,-1.8471347,-0.3590701,-0.58188105,-0.6670751,-0.67701244,-1.3621672,-1.581606,0,0,0,0.560477363713307,0,H,523
-1.0246642,-1.8458595,-0.35900658,-0.5817591,-0.6669241,-0.6768579,-2.9533565,-1.7116685,0,0,0,0.7704115557279814,0,H,524
-1.0243354,-2.3733945,-0.35894313,-0.5816372,-0.6667733,-0.6767034,-0.56259453,-1.7396992,1,0,1,0.5820534470154554,1,H,525
-1.024007,-1.8425075,-0.35887972,-0.069254555,-0.6666226,-0.676549,-1.358956,-1.6756088,1,1,1,0.511587624598104,1,H,526
-1.0236789,-2.8970802,-0.35881636,-0.81800866,-0.666472,-0.67639464,-1.3583509,-1.7230556,0,0,0,0.7045718083427469,0,H,527
-1.0233511,-1.8382068,-0.358753,-0.8177951,-0.6663214,-0.6762405,-1.3577467,-1.7026154,0,0,0,0.7685982703996007,0,H,528
-1.0230236,-1.8369492,-0.35868973,-0.58113295,-0.666171,-0.6760864,-0.5609805,-1.691895,0,1,0,0.5098446473109413,1,H,529
-1.0226964,-1.8356941,-0.35862643,-0.81748474,-0.6660207,-0.67593247,-1.3571135,-1.8021885,0,0,0,0.7498065544272271,0,H,530
-1.0223695,-2.887905,-0.35856318,-0.85668206,-0.6658705,-0.67577857,-2.1518493,-1.6655248,0,0,0,0.8036902630575702,0,H,531
-1.0220429,-1.8314366,-0.35849997,-0.81703794,-0.66572034,-0.67562485,-2.1499586,-1.7177521,0,0,0,0.8082131066558467,0,H,532
-4.1506033,-1.8301922,-0.3584368,-0.7379934,-0.6655703,-0.67547125,-1.3536315,-1.726364,0,0,0,0.6510663961736416,0,H,533
-4.1388397,-1.8289503,-0.35837364,-0.69839513,-0.6654204,-0.6753177,-2.1473725,-1.7252921,0,0,1,0.7547977611735054,0,H,534
-1.0139692,-1.827711,-0.35831052,-0.69823295,-0.66527057,-0.67516416,-1.3516004,-1.8015361,0,0,0,0.7199911880915583,0,H,535
-1.0136483,-3.401532,-0.35824746,-0.8163478,-0.6651209,-0.67501086,-1.3510047,-1.7182257,0,0,0,0.7729591314204985,0,H,536
-1.013328,-2.8714159,-0.35818443,-0.81613564,-0.66497123,-0.6748576,-1.3504096,-1.7654586,0,0,0,0.7943053378137571,0,H,537
-1.0130079,-1.819448,8.566618,-0.77649504,-0.66482174,-0.6747045,-1.3498154,-1.7981167,1,1,1,0.6873823902063623,1,H,538
-4.125865,-1.8182265,-0.35672575,-0.85516196,-0.6646723,-0.6745515,-2.142712,-1.6521516,0,0,0,0.7630235881866854,0,H,539
-1.0088693,-1.8170074,4.094206,-0.6971983,1.9572203,4.231124,0.24021117,-1.7525142,1,1,1,0.7879659375509906,1,H,540
-1.0085523,-1.8157908,-0.35706154,-0.42094502,-0.66483957,-0.67393774,-0.55411357,-1.7658722,0,1,1,0.5602394726517378,1,H,541
-1.0082355,-1.8145766,-0.35699883,-0.77588034,-0.6646903,-0.67378515,-0.5540008,-1.7647406,1,0,1,0.7286762320018834,1,H,542
-1.0079191,-2.3366532,-0.35693616,-0.85457253,1.9565029,-0.6736326,-1.3480183,-1.763611,0,1,0,0.672082992800203,1,H,543
-1.0076029,-2.8566375,-0.35687354,-0.7754534,-0.6648575,-0.6734802,-2.1406639,-1.7143009,0,0,0,0.8457513983722812,0,H,544
-1.0072871,-2.852574,-0.35681096,-0.85415417,-0.6647083,-0.6733279,-1.3460104,-1.722885,0,0,0,0.8034131955264033,0,H,545
-1.0069716,-1.8055793,-0.35674837,-0.8144764,-0.66455925,-0.6731758,-1.345422,-1.6158732,0,0,0,0.7721692457542215,0,H,546
-1.0066563,-1.8043842,-0.35668588,-0.81426585,-0.66441035,-0.6730237,-2.137433,-1.6631154,0,0,0,0.837827020082495,0,H,547
-4.111781,-1.8031915,-0.35662338,-0.8535076,-0.66426146,-0.67287165,-1.343424,-1.7872783,0,0,0,0.6954806211692526,0,H,548
-4.100385,-1.8020011,-0.3565609,-0.6559978,7.145182,-0.6727198,-1.3428388,-1.7716817,1,1,1,0.5271561937126896,1,H,549
